Publisher,User`s Price,Best Price,Price Difference,Type,Category,AS,DR,Top Country,Organic Traffic,Ref Domains,Link Follow,Best Niche Prices,Best Seller 1st,Referral Link 1st,Price 1st,Rating 1st,Best Seller 2nd,Referral Link 2nd,Price 2nd,Rating 2nd,Best Seller 3rd,Referral Link 3rd,Price 3rd,Rating 3rd
beautynbridal.com,NaN,127,NaN,Link Insertion,"Art, Beauty, Fashion",5,29,ae,0,1468,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,127,8.5,Assisted Purchase,,147,,,,,
pretravels.com,NaN,142,NaN,Link Insertion,Travelling,4,19,ae,0,791,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,142,8.5,Assisted Purchase,,162,,,,,
soccerwhizz.com,NaN,142,NaN,Guest Post,"Games, Hobbies and Leisure, Sports",21,25,us,421,611,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,142,8.5,Assisted Purchase,,162,,,,,
soccerwhizz.com,NaN,83,NaN,Link Insertion,"Games, Hobbies and Leisure, Sports",21,25,us,421,611,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,83,8.5,Assisted Purchase,,103,,,,,
stemeducationguide.com,NaN,660,NaN,Guest Post,"Education, For Children, Hobbies and Leisure",25,48,us,267,1614,nofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,660,8.5,Assisted Purchase,,726,,whitepress.com,https://www.whitepress.com/gihka,1364,
choresearch.com,NaN,2626,NaN,Link Insertion,Entertainment,4,5,,0,457,dofollow,"Casino - 5251, Finance&Trading - 5251, Adult - 5251, Dating - 5251, CBD - 5251, Crypto - 5251",bazoom.com,https://app.bazoom.com/refer?ref=aSVUVs3AXAKnoqqa,2626,7.5,Assisted Purchase,,2889,,,,,
acmilan-online.com,NaN,1465,NaN,Link Insertion,Sports,31,17,us,2616,1088,dofollow,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,1465,,Assisted Purchase,,1612,,,,,
askaprepper.com,NaN,165,NaN,Link Insertion,"Business, Education, Health and Medicine",25,46,us,444,3100,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,165,8.5,Assisted Purchase,,185,,,,,
businessinstruct.com,NaN,212,NaN,Guest Post,Business,2,0,,0,146,,"CBD - 477.9, Crypto - 253.7, Finance&Trading - 212.4",bazoom.com,https://app.bazoom.com/refer?ref=aSVUVs3AXAKnoqqa,212,7.5,Assisted Purchase,,234,,,,,
25magazine.com,NaN,89,NaN,Link Insertion,"Health and Medicine, Lifestyle, Travelling",6,19,au,0,1419,dofollow,"Casino - 289.9, CBD - 289.9, Crypto - 289.9",guestpostlinks.net,https://guestpostlinks.net/ref/11/,89,8.5,linkpublishers.com,https://dashboard.linkpublishers.com/register/MAX5A8405,107,8.0,Assisted Purchase,,109,
admodito.com,NaN,28,NaN,Link Insertion,"Business, Health and Medicine, Technology",3,30,,0,925,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,28,8.5,Assisted Purchase,,48,,prnews.io,https://prnews.io/sites?i=3738683,150,10.0
andybeard.eu,NaN,33,NaN,Guest Post,Marketing and Advertising,6,54,,0,1022,dofollow,,prposting.com,https://prposting.com/ref/RnK1lLPr,33,6.5,Assisted Purchase,,53,,meup.com,https://meup.com/?ref=6807A674CEA1F,79,
askaprepper.com,NaN,40,NaN,Guest Post,"Business, Education, Health and Medicine",25,46,us,444,3100,dofollow,,collaborator.pro,https://collaborator.pro/?ref=quRNI8,40,9.0,Assisted Purchase,,60,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,165,8.5
travel.earth,NaN,230,NaN,Link Insertion,"Books, Movies, Travelling",40,49,in,57623,4470,dofollow,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,230,,Assisted Purchase,,253,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,254,
vladan.fr,NaN,190,NaN,Link Insertion,"Computers, Software Development, Technology",26,47,au,262,2708,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,190,8.5,Assisted Purchase,,210,,,,,
womenshealthandfitness.com.au,NaN,330,NaN,Link Insertion,"Beauty, For Women, Health and Medicine",18,33,ru,23,943,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,330,8.5,Assisted Purchase,,363,,,,,
yummyplants.com,NaN,138,NaN,Link Insertion,"Food, Health and Medicine, Travelling",21,21,us,349,460,dofollow,,linkpublishers.com,https://dashboard.linkpublishers.com/register/MAX5A8405,138,8.0,Assisted Purchase,,158,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,436,
007soccerpicks.net,NaN,775,NaN,Link Insertion,"Art, Movies, Sports",16,26,ng,66,2427,dofollow,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,775,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,840,,Assisted Purchase,,853,
3domwraps.com,NaN,272,NaN,Link Insertion,Automotive,21,9,uk,1265,1312,dofollow,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,272,,Assisted Purchase,,300,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,337,
